編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVOMLKMNHLFFDA28CC,19,176.36,住家用,鋼骨鋼筋混凝土造,86年10月24日,三十層,
RPVOMLKMNHLFFDA28CC,19,8.83,共有部分,鋼骨鋼筋混凝土造,86年10月24日,三十層,
RPVOMLKMNHLFFDA28CC,19,13.00,共有部分,鋼骨鋼筋混凝土造,86年10月24日,三十層,
RPOPMLKMNHLFFDA67CC,31,74.11,見使用執照,鋼筋混凝土造,74年5月16日,五層,
RPOPMLKMNHLFFDA67CC,31,8.74,共有部分,鋼筋混凝土造,74年5月16日,五層,
RPQPMLKMNHLFFDA87CC,33,111.91,住家用,鋼筋混凝土造,72年5月27日,七層,
RPQPMLKMNHLFFDA87CC,33,17.87,共有部分,鋼筋混凝土造,72年5月27日,七層,
RPRPMLKMNHLFFDA97CC,9,91.24,住家用,鋼筋混凝土造,96年11月6日,十二層,
RPRPMLKMNHLFFDA97CC,9,41.51,共有部分,鋼筋混凝土造,96年11月6日,十二層,
RPSPMLKMNHLFFDA08CC,19,134.09,住家用,鋼骨鋼筋混凝土造,86年10月24日,三十層,
RPSPMLKMNHLFFDA08CC,19,6.70,共有部分,鋼骨鋼筋混凝土造,86年10月24日,三十層,
RPSPMLKMNHLFFDA08CC,19,10.20,共有部分,鋼骨鋼筋混凝土造,86年10月24日,三十層,
RPQQMLKMNHLFFDA97CC,34,49.31,商業用,鋼筋混凝土造,70年12月18日,十二層,
RPQQMLKMNHLFFDA97CC,34,16.05,共有部分,鋼筋混凝土造,70年12月18日,十二層,
RPRQMLKMNHLFFDA08CC,30,28.39,住家用,鋼筋混凝土造,75年8月19日,十二層,
RPRQMLKMNHLFFDA08CC,30,5.40,共有部分,鋼筋混凝土造,75年8月19日,十二層,
RPSQMLKMNHLFFDA18CC,34,112.17,商業用,鋼筋混凝土造,70年12月3日,十二層,
RPSQMLKMNHLFFDA18CC,34,15.16,共有部分,鋼筋混凝土造,70年12月3日,十二層,
RPTNMLKMNHLFFCA87CC,5,62.74,住家用,鋼筋混凝土造,100年1月28日,十四層,
RPTNMLKMNHLFFCA87CC,5,29.66,見其他登記事項,鋼筋混凝土造,100年1月28日,十四層,
RPTNMLKMNHLFFCA87CC,5,2.15,見其他登記事項,鋼筋混凝土造,100年1月28日,十四層,
RPOOMLKMNHLFFCA47CC,27,117.32,商業用,鋼筋混凝土造,78年4月6日,十一層,
RPOOMLKMNHLFFCA47CC,27,27.23,共有部分,鋼筋混凝土造,78年4月6日,十一層,
RPQOMLKMNHLFFCA67CC,39,35.29,住家用,鋼筋混凝土造,66年1月21日,十層,
RPQOMLKMNHLFFCA67CC,39,6.07,共有部分,鋼筋混凝土造,66年1月21日,十層,
RPTOMLKMNHLFFCA97CC,42,65.74,住家用,鋼筋混凝土造,63年5月10日,四層,
RPRNMLLMNHLFFCA77CC,2,41.56,見其他登記事項,鋼筋混凝土造,103年10月23日,十四層,
RPTNMLLMNHLFFCA97CC,3,37.24,住家用,鋼筋混凝土造,102年9月3日,七層,
RPTNMLLMNHLFFCA97CC,3,21.25,見其他登記事項,鋼筋混凝土造,102年9月3日,七層,
RPTNMLLMNHLFFCA97CC,3,12.01,見其他登記事項,鋼筋混凝土造,102年9月3日,七層,
RPXNMLLMNHLFFCA38CC,32,168.11,商業用,鋼筋混凝土造,73年2月14日,七層,
RPXNMLLMNHLFFCA38CC,32,24.70,共有部分,鋼筋混凝土造,73年2月14日,七層,
RPUPMLLMNHLFFCA28CC,6,256.91,見其他登記事項,鋼筋混凝土造,99年4月16日,十一層,
RPUPMLLMNHLFFCA28CC,6,230.93,見其他登記事項,鋼筋混凝土造,99年4月16日,十一層,
RPUPMLLMNHLFFCA28CC,6,15.75,見其他登記事項,鋼筋混凝土造,99年4月16日,十一層,
RPUPMLLMNHLFFCA28CC,6,202.40,見其他登記事項,鋼筋混凝土造,99年4月16日,十一層,
RPUPMLLMNHLFFCA28CC,6,163.49,見其他登記事項,鋼筋混凝土造,99年4月16日,十一層,
RPSNMLLMNHLFFDA97CC,29,80.96,商業用,鋼筋混凝土造,76年5月26日,十六層,
RPSNMLLMNHLFFDA97CC,29,59.65,商業用,鋼筋混凝土造,76年5月26日,十六層,
RPSNMLLMNHLFFDA97CC,29,103.99,商業用,鋼筋混凝土造,76年5月26日,十六層,
RPSNMLLMNHLFFDA97CC,29,54.51,共有部分,鋼筋混凝土造,76年5月26日,十六層,
RPSNMLLMNHLFFDA97CC,29,33.42,共有部分,鋼筋混凝土造,76年5月26日,十六層,
RPWNMLLMNHLFFDA38CC,,62.10,住家用,鋼筋混凝土造,,四層,
RPXNMLLMNHLFFDA48CC,47,94.61,住家用,加強磚造,58年9月30日,四層,
RPWOMLLMNHLFFDA48CC,,82.90,住家用,鋼筋混凝土造,,七層,
RPWOMLLMNHLFFDA48CC,,17.78,共有部分,鋼筋混凝土造,,七層,
RPQPMLLMNHLFFDA97CC,23,394.17,工業用,鋼筋混凝土造,82年2月5日,十一層,
RPQPMLLMNHLFFDA97CC,23,19.41,共有部分,鋼筋混凝土造,82年2月5日,十一層,
RPVNMLLMNHLFFBA08CC,36,77.25,商業用,鋼筋混凝土造,69年7月10日,十一層,
RPVNMLLMNHLFFBA08CC,36,13.81,共有部分,鋼筋混凝土造,69年7月10日,十一層,
RPROMLLMNHLFFBA77CC,38,55.24,住家用,鋼筋混凝土造,67年2月4日,五層,
RPWNMLLMNHLFFEA48CC,38,45.39,住家用,鋼筋混凝土造,67年1月4日,七層,
RPWNMLLMNHLFFEA48CC,38,6.94,住家用,鋼筋混凝土造,67年1月4日,七層,
RPSOMLLMNHLFFEA18CC,2,39.22,見其他登記事項,鋼筋混凝土造,102年11月29日,十四層,
RPSOMLLMNHLFFEA18CC,2,7.53,見其他登記事項,鋼筋混凝土造,102年11月29日,十四層,
RPSOMLLMNHLFFEA18CC,2,11.13,見其他登記事項,鋼筋混凝土造,102年11月29日,十四層,
RPSOMLLMNHLFFEA18CC,2,4.99,見其他登記事項,鋼筋混凝土造,102年11月29日,十四層,
RPUOMLLMNHLFFEA38CC,5,134.39,住家用,鋼筋混凝土造,100年3月2日,七層,
RPUOMLLMNHLFFEA38CC,5,70.50,見其他登記事項,鋼筋混凝土造,100年3月2日,七層,
RPUNMLLMNHLFFFA38CC,,79.95,商業用,鋼筋混凝土造,,十四層,
RPUNMLLMNHLFFFA38CC,,10.08,共有部分,鋼筋混凝土造,,十四層,
RPWNMLLMNHLFFAA08CC,23,94.95,住家用,鋼筋混凝土造,82年8月13日,十二層,
RPWNMLLMNHLFFAA08CC,23,22.40,共有部分,鋼筋混凝土造,82年8月13日,十二層,
RPPNMLLJOHLFFAA17CC,27,96.39,住家用,鋼筋混凝土造,78年7月1日,十二層,
RPPNMLLJOHLFFAA17CC,27,17.39,共有部分,鋼筋混凝土造,78年7月1日,十二層,
RPPNMLLJOHLFFAA17CC,27,6.06,共有部分,鋼筋混凝土造,78年7月1日,十二層,
RPVNMLLJOHLFFAA77CC,,27.01,住家用,鋼筋混凝土造,,四層,
RPPNMLLJOHLFFFA67CC,32,111.69,住家用,鋼筋混凝土造,73年10月16日,五層,
RPXNMLLJOHLFFEA38CC,1,34.37,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPXNMLLJOHLFFEA38CC,1,17.80,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPXNMLLJOHLFFEA38CC,1,36.91,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPQOMLLJOHLFFEA77CC,1,34.29,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPQOMLLJOHLFFEA77CC,1,17.57,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPROMLLJOHLFFEA87CC,1,353.33,見其他登記事項,鋼筋混凝土造,103年12月27日,十一層,
RPROMLLJOHLFFEA87CC,1,238.97,見其他登記事項,鋼筋混凝土造,103年12月27日,十一層,
RPSOMLLJOHLFFEA97CC,1,34.31,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPSOMLLJOHLFFEA97CC,1,17.80,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPTOMLLJOHLFFEA08CC,1,34.31,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPTOMLLJOHLFFEA08CC,1,17.80,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPUOMLLJOHLFFEA18CC,1,32.09,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPUOMLLJOHLFFEA18CC,1,16.39,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPUOMLLJOHLFFEA18CC,1,36.91,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPVOMLLJOHLFFEA28CC,1,32.17,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPVOMLLJOHLFFEA28CC,1,16.46,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPXOMLLJOHLFFEA48CC,72,97.00,住家用,磚造,33年6月20日,,
RPXOMLLJOHLFFEA48CC,100,87.00,住家用,,5年8月8日,,
RPOPMLLJOHLFFEA67CC,7,231.39,住家用,鋼筋混凝土造,97年12月29日,十五層,
RPOPMLLJOHLFFEA67CC,7,18.40,共用部分,鋼筋混凝土造,97年12月29日,十五層,
RPOPMLLJOHLFFEA67CC,7,126.40,共用部分,鋼筋混凝土造,97年12月29日,十五層,
RPXQMLLJOHLFFEA68CC,35,95.79,住家用,鋼筋混凝土造,70年2月13日,五層,
RPQNMLLJOHLFFBA37CC,10,52.13,住家用,鋼筋混凝土造,95年11月15日,十五層,
RPQNMLLJOHLFFBA37CC,10,27.73,共有部分,鋼筋混凝土造,95年11月15日,十五層,
RPQNMLLJOHLFFBA37CC,10,11.56,停車空間,鋼筋混凝土造,95年11月15日,十五層,
RPRNMLLJOHLFFBA47CC,34,82.27,商業用,鋼筋混凝土造,71年4月8日,十二層,
RPRNMLLJOHLFFBA47CC,34,4.88,共有部分,鋼筋混凝土造,71年4月8日,十二層,
RPUNMLLJOHLFFBA77CC,7,32.52,住家用,見其他登記事項,98年7月24日,十八層,
RPUNMLLJOHLFFBA77CC,7,9.72,共有部分,見其他登記事項,98年7月24日,十八層,
RPUNMLLJOHLFFBA77CC,7,.07,共有部分,見其他登記事項,98年7月24日,十八層,
RPUNMLLJOHLFFBA77CC,7,4.90,共有部分,見其他登記事項,98年7月24日,十八層,
RPPNMLLJOHLFFDA47CC,1,1694.42,見其他登記事項,見其他登記事項,104年4月15日,四十六層,
RPQNMLLJOHLFFDA57CC,17,208.37,住家用,見使用執照,88年1月19日,十八層,
RPQNMLLJOHLFFDA57CC,17,146.48,住家用,見使用執照,88年1月19日,十八層,
RPQNMLLJOHLFFDA57CC,17,143.36,住家用,見使用執照,88年1月19日,十八層,
RPQNMLLJOHLFFDA57CC,17,172.11,住家用,見使用執照,88年1月19日,十八層,
RPQNMLLJOHLFFDA57CC,17,306.90,共有部分,見使用執照,88年1月19日,十八層,
RPTNMLLJOHLFFDA87CC,1,881.72,見其他登記事項,見其他登記事項,104年4月15日,四十六層,
RPTNMLLJOHLFFDA87CC,1,117.41,見其他登記事項,見其他登記事項,104年4月15日,四十六層,
RPTNMLLJOHLFFDA87CC,1,92.76,見其他登記事項,見其他登記事項,104年4月15日,四十六層,
RPTNMLLJOHLFFDA87CC,1,277.69,見其他登記事項,見其他登記事項,104年4月15日,四十六層,
RPTNMLLJOHLFFDA87CC,1,45.80,見其他登記事項,見其他登記事項,104年4月15日,四十六層,
RPTNMLLJOHLFFDA87CC,1,53.53,見其他登記事項,見其他登記事項,104年4月15日,四十六層,
RPUOMLLJOHLFFDA08CC,2,98.20,住家用,鋼筋混凝土造,103年2月24日,九層,
RPUOMLLJOHLFFDA08CC,2,44.14,見其他登記事項,鋼筋混凝土造,103年2月24日,九層,
RPUOMLLJOHLFFDA08CC,2,.00,見其他登記事項,鋼筋混凝土造,103年2月24日,九層,
RPQNMLLJOHLFFCA47CC,30,84.67,商業用,鋼筋混凝土造,75年2月18日,十二層,
RPQNMLLJOHLFFCA47CC,30,4.54,共有部分,鋼筋混凝土造,75年2月18日,十二層,
RPWNMLLJOHLFFCA08CC,7,44.96,商業用,鋼筋混凝土造,98年9月16日,十八層,
RPWNMLLJOHLFFCA08CC,7,9.31,共有部分,鋼筋混凝土造,98年9月16日,十八層,
RPWNMLLJOHLFFCA08CC,7,9.76,共有部分,鋼筋混凝土造,98年9月16日,十八層,
RPWNMLLJOHLFFCA08CC,7,2.59,共有部分,鋼筋混凝土造,98年9月16日,十八層,
RPSOMLLJOHLFFCA77CC,14,220.32,工業用,見使用執照,91年5月20日,十三層,
RPSOMLLJOHLFFCA77CC,14,10.40,共有部分,見使用執照,91年5月20日,十三層,
RPSOMLLJOHLFFCA77CC,14,92.51,共有部分,見使用執照,91年5月20日,十三層,
RPSOMLLJOHLFFCA77CC,14,26.19,共有部分,見使用執照,91年5月20日,十三層,
RPOPMLLJOHLFFCA47CC,7,62.34,商業用,鋼筋混凝土造,98年6月22日,十四層,
RPOPMLLJOHLFFCA47CC,7,12.66,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPOPMLLJOHLFFCA47CC,7,5.80,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPOPMLLJOHLFFCA47CC,7,21.96,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPOPMLLJOHLFFCA47CC,7,7.57,共有部分,鋼筋混凝土造,98年6月22日,十四層,
RPPQMLLJOHLFFCA67CC,18,372.52,商業用,鋼筋混凝土造,86年12月4日,九層,
RPPNMLMJOHLFFCA47CC,37,134.14,共有部分,鋼筋混凝土造,68年6月9日,九層,
RPTQMLMJOHLFFCA18CC,7,168.83,商業用,鋼筋混凝土造,98年9月16日,十八層,
RPTQMLMJOHLFFCA18CC,7,35.04,共有部分,鋼筋混凝土造,98年9月16日,十八層,
RPTQMLMJOHLFFCA18CC,7,21.16,共有部分,鋼筋混凝土造,98年9月16日,十八層,
RPTQMLMJOHLFFCA18CC,7,10.16,共有部分,鋼筋混凝土造,98年9月16日,十八層,
RPRRMLMJOHLFFCA08CC,8,26.18,住家用,鋼筋混凝土造,96年12月28日,七層,
RPRRMLMJOHLFFCA08CC,8,8.42,共有部分,鋼筋混凝土造,96年12月28日,七層,
RPRRMLMJOHLFFCA08CC,8,5.76,共有部分,鋼筋混凝土造,96年12月28日,七層,
RPRSMLMJOHLFFCA18CC,6,125.41,見其他登記事項,鋼筋混凝土造,98年11月26日,十層,
RPPOMLMJOHLFFDA67CC,9,60.87,住家用,鋼筋混凝土造,96年5月24日,十四層,
RPPOMLMJOHLFFDA67CC,9,21.14,共有部分,鋼筋混凝土造,96年5月24日,十四層,
RPPOMLMJOHLFFDA67CC,9,3.08,共有部分,鋼筋混凝土造,96年5月24日,十四層,
RPPOMLMJOHLFFDA67CC,9,10.92,共有部分,鋼筋混凝土造,96年5月24日,十四層,
RPPNMLMJOHLFFBA37CC,27,154.79,共有部分,鋼筋混凝土造,78年11月9日,十二層,
RPPNMLMJOHLFFFA77CC,32,97.82,共有部分,鋼筋混凝土造,73年11月17日,七層,
RPROMLMJOHLFFFA08CC,,135.73,住家用,鋼筋混凝土造,,七層,
RPTNMLNJOHLFFFA28CC,32,122.44,住家用,鋼筋混凝土造,73年10月18日,十二層,
RPTNMLNJOHLFFFA28CC,32,26.82,共有部分,鋼筋混凝土造,73年10月18日,十二層,
RPWNMLNJOHLFFFA58CC,43,152.58,住家用,鋼筋混凝土造,62年2月22日,四層,
RPOOMLNJOHLFFFA87CC,11,113.18,住家用,鋼筋混凝土造,94年4月20日,八層,
RPOOMLNJOHLFFFA87CC,11,81.72,共有部分,鋼筋混凝土造,94年4月20日,八層,
RPROMLNJOHLFFFA18CC,31,56.34,商業用,鋼筋混凝土造,73年11月16日,十二層,
RPROMLNJOHLFFFA18CC,31,6.24,共有部分,鋼筋混凝土造,73年11月16日,十二層,
RPVOMLNJOHLFFFA58CC,27,190.34,住家用,鋼筋混凝土造,78年8月10日,二十五層,
RPVOMLNJOHLFFFA58CC,27,17.94,共有部分,鋼筋混凝土造,78年8月10日,二十五層,
RPVOMLNJOHLFFFA58CC,27,17.42,共有部分,鋼筋混凝土造,78年8月10日,二十五層,
RPQRMLNJOHLFFCA18DC,5,161.15,住家用,鋼筋混凝土造,100年6月10日,十一層,
RPTOMLNJOHLFFBA97CC,7,81.67,住家用,見其他登記事項,98年7月24日,十八層,
RPTOMLNJOHLFFBA97CC,7,24.43,共有部分,見其他登記事項,98年7月24日,十八層,
RPTOMLNJOHLFFBA97CC,7,.18,共有部分,見其他登記事項,98年7月24日,十八層,
RPTOMLNJOHLFFDA18CC,11,99.14,住家用,見其他登記事項,93年11月30日,二十五層,
RPTOMLNJOHLFFDA18CC,11,33.78,共有部分,見其他登記事項,93年11月30日,二十五層,
RPTOMLNJOHLFFDA18CC,11,51.69,共有部分,見其他登記事項,93年11月30日,二十五層,
RPTOMLNJOHLFFDA18CC,11,7.02,共有部分,見其他登記事項,93年11月30日,二十五層,
RPSQMLNJOHLFFCA18CC,9,141.96,住家用,鋼筋混凝土造,96年9月4日,十四層,
RPSQMLNJOHLFFCA18CC,9,.63,共有部分,鋼筋混凝土造,96年9月4日,十四層,
RPSQMLNJOHLFFCA18CC,9,.17,共有部分,鋼筋混凝土造,96年9月4日,十四層,
RPSQMLNJOHLFFCA18CC,9,32.02,共有部分,鋼筋混凝土造,96年9月4日,十四層,
RPSQMLNJOHLFFCA18CC,9,4.55,共有部分,鋼筋混凝土造,96年9月4日,十四層,
RPSQMLNJOHLFFCA18CC,9,25.12,共有部分,鋼筋混凝土造,96年9月4日,十四層,
RPRRMLNJOHLFFCA18CC,35,137.87,商業用,鋼筋混凝土造,69年11月24日,五層,
RPRRMLNJOHLFFCA18CC,35,118.14,見使用執照,鋼筋混凝土造,69年11月24日,五層,
RPUNMLOJOHLFFCA18CC,11,21.89,商業用,鋼筋混凝土造,94年1月27日,九層,
RPUNMLOJOHLFFCA18CC,11,5.40,共有部分,鋼筋混凝土造,94年1月27日,九層,
RPROMLOJOHLFFCA97CC,9,111.34,住家用,鋼筋混凝土造,96年7月10日,十五層,
RPROMLOJOHLFFCA97CC,9,30.19,共有部分,鋼筋混凝土造,96年7月10日,十五層,
RPVOMLOJOHLFFEA58CC,30,169.47,住家用,鋼筋混凝土造,74年12月30日,七層,
RPVOMLOJOHLFFEA58CC,30,8.62,共用部分,鋼筋混凝土造,74年12月30日,七層,
RPXOMLOJOHLFFEA78CC,1,91.06,住家用,鋼筋混凝土造,104年7月8日,九層,
RPXOMLOJOHLFFEA78CC,1,37.69,見其他登記事項,鋼筋混凝土造,104年7月8日,九層,
RPXOMLOJOHLFFEA78CC,1,39.08,見其他登記事項,鋼筋混凝土造,104年7月8日,九層,
RPRNMLOJOHLFFFA18CC,27,538.14,商業用,鋼筋混凝土造,78年4月4日,十二層,
RPRNMLOJOHLFFFA18CC,27,39.71,共有部分,鋼筋混凝土造,78年4月4日,十二層,
RPWNMLOJOHLFFFA68CC,3,49.91,見其他登記事項,鋼筋混凝土造,101年11月20日,十四層,
RPWNMLOJOHLFFFA68CC,3,24.18,見其他登記事項,鋼筋混凝土造,101年11月20日,十四層,
RPTNMLQJOHLFFFA58CC,34,49.52,商業用,鋼筋混凝土造,71年2月9日,十二層,
RPUNMLQJOHLFFAA18CC,11,59.16,見其他登記事項,鋼筋混凝土造,94年6月7日,十一層,
RPUNMLQJOHLFFAA18CC,11,18.80,共有部分,鋼筋混凝土造,94年6月7日,十一層,
RPUNMLQJOHLFFAA18CC,11,11.27,共有部分,鋼筋混凝土造,94年6月7日,十一層,
RPUNMLQJOHLFFAA18CC,11,3.99,共有部分,鋼筋混凝土造,94年6月7日,十一層,
RPWNMLQJOHLFFEA78CC,20,147.00,住家用,鋼骨鋼筋混凝土造,85年2月7日,十九層,
RPWNMLQJOHLFFEA78CC,20,46.82,共用部分,鋼骨鋼筋混凝土造,85年2月7日,十九層,
RPWNMLQJOHLFFEA78CC,20,30.42,共用部分,鋼骨鋼筋混凝土造,85年2月7日,十九層,
RPROMLQJOHLFFEA38CC,12,109.72,住家用,鋼筋混凝土造,93年10月18日,十一層,
RPROMLQJOHLFFEA38CC,12,14.11,共用部分,鋼筋混凝土造,93年10月18日,十一層,
RPROMLQJOHLFFEA38CC,12,25.61,共用部分,鋼筋混凝土造,93年10月18日,十一層,
RPSOMLQJOHLFFEA48CC,3,102.80,住家用,鋼筋混凝土造,102年9月23日,十二層,
RPSOMLQJOHLFFEA48CC,3,40.51,見其他登記事項,鋼筋混凝土造,102年9月23日,十二層,
RPSOMLQJOHLFFEA48CC,3,12.47,見其他登記事項,鋼筋混凝土造,102年9月23日,十二層,
RPRNMLQJOHLFFBA97CC,8,6.35,見其他登記事項,鋼筋混凝土造,97年10月16日,七層,
RPRNMLQJOHLFFBA97CC,8,2.94,見其他登記事項,鋼筋混凝土造,97年10月16日,七層,
RPUNMLQJOHLFFCA38CC,35,74.62,商業用,鋼筋混凝土造,70年3月20日,十二層,
RPUNMLQJOHLFFCA38CC,35,12.01,共有部分,鋼筋混凝土造,70年3月20日,十二層,
RPWNMLQJOHLFFCA58CC,8,71.07,住家用,鋼筋混凝土造,97年3月12日,十四層,
RPWNMLQJOHLFFCA58CC,8,35.46,共有部分,鋼筋混凝土造,97年3月12日,十四層,
RPWNMLQJOHLFFCA58CC,8,2.19,共有部分,鋼筋混凝土造,97年3月12日,十四層,
RPOOMLQJOHLFFCA87CC,7,39.30,住家用,鋼筋混凝土造,97年12月29日,十三層,
RPOOMLQJOHLFFCA87CC,7,17.54,共有部分,鋼筋混凝土造,97年12月29日,十三層,
RPOOMLQJOHLFFCA87CC,7,2.60,共有部分,鋼筋混凝土造,97年12月29日,十三層,
RPOOMLQJOHLFFCA87CC,7,.36,共有部分,鋼筋混凝土造,97年12月29日,十三層,
RPQOMLQJOHLFFCA08CC,,108.70,見其他登記事項,鋼筋混凝土造,102年11月12日,十四層,
RPQOMLQJOHLFFCA08CC,,26.26,見其他登記事項,鋼筋混凝土造,102年11月12日,十四層,
RPQOMLQJOHLFFCA08CC,,17.83,見其他登記事項,鋼筋混凝土造,102年11月12日,十四層,
RPXPMLQJOHLFFCA88CC,5,46.72,住家用,鋼筋混凝土造,99年11月10日,七層,
RPXPMLQJOHLFFCA88CC,5,24.07,見其他登記事項,鋼筋混凝土造,99年11月10日,七層,
RPQPMLQJOHLFFDA28CC,11,1.83,共有部分,見其他登記事項,93年12月16日,十七層,
RPQPMLQJOHLFFDA28CC,11,1.36,共有部分,見其他登記事項,93年12月16日,十七層,
RPQPMLQJOHLFFDA28CC,11,5.67,共有部分,見其他登記事項,93年12月16日,十七層,
RPQPMLQJOHLFFDA28CC,11,2.05,共有部分,見其他登記事項,93年12月16日,十七層,
RPQPMLQJOHLFFDA28CC,11,3.68,共有部分,見其他登記事項,93年12月16日,十七層,
RPQPMLQJOHLFFDA28CC,11,146.78,共有部分,見其他登記事項,93年12月16日,十七層,
RPQPMLQJOHLFFDA28CC,11,221.83,見其他登記事項,見其他登記事項,93年12月16日,十七層,
RPRNMLRJOHLFFDA28CC,14,590.30,見使用執照,見使用執照,91年10月1日,十五層,
RPRNMLRJOHLFFDA28CC,14,291.11,共有部分,見使用執照,91年10月1日,十五層,
RPRNMLRJOHLFFDA28CC,14,35.83,共有部分,見使用執照,91年10月1日,十五層,
RPPOMLRJOHLFFDA18CC,8,88.71,住家用,鋼筋混凝土造,97年9月9日,十層,
RPPOMLRJOHLFFDA18CC,8,6.05,共有部分,鋼筋混凝土造,97年9月9日,十層,
RPPOMLRJOHLFFDA18CC,8,12.72,共有部分,鋼筋混凝土造,97年9月9日,十層,
RPPOMLRJOHLFFDA18CC,8,5.30,共有部分,鋼筋混凝土造,97年9月9日,十層,
RPPOMLRJOHLFFDA18CC,8,47.58,共有部分,鋼筋混凝土造,97年9月9日,十層,
RPSNMLRJOHLFFCA28CC,13,30.09,住家用,鋼筋混凝土造,92年1月22日,十四層,
RPSNMLRJOHLFFCA28CC,13,16.58,共有部分,鋼筋混凝土造,92年1月22日,十四層,
RPSNMLRJOHLFFCA28CC,13,1.55,共有部分,鋼筋混凝土造,92年1月22日,十四層,
RPUNMLRJOHLFFCA48CC,9,86.63,住家用,鋼筋混凝土造,96年8月10日,十三層,
RPUNMLRJOHLFFCA48CC,9,13.68,共有部分,鋼筋混凝土造,96年8月10日,十三層,
RPUNMLRJOHLFFCA48CC,9,21.05,共有部分,鋼筋混凝土造,96年8月10日,十三層,
RPOOMLRJOHLFFCA97CC,7,74.81,住家用,鋼筋混凝土造,98年10月27日,十二層,
RPOOMLRJOHLFFCA97CC,7,35.24,見其他登記事項,鋼筋混凝土造,98年10月27日,十二層,
RPOOMLRJOHLFFCA97CC,7,22.27,見其他登記事項,鋼筋混凝土造,98年10月27日,十二層,
RPROMLRJOHLFFCA28CC,6,47.07,住家用,鋼筋混凝土造,97年12月29日,十三層,
RPROMLRJOHLFFCA28CC,6,21.02,共有部分,鋼筋混凝土造,97年12月29日,十三層,
RPROMLRJOHLFFCA28CC,6,3.12,共有部分,鋼筋混凝土造,97年12月29日,十三層,
RPROMLRJOHLFFCA28CC,6,.43,共有部分,鋼筋混凝土造,97年12月29日,十三層,
RPPPMLRJOHLFFCA18CC,7,231.42,住家用,鋼骨鋼筋混凝土造,98年10月7日,二十四層,
RPPPMLRJOHLFFCA18CC,7,13.75,共有部分,鋼骨鋼筋混凝土造,98年10月7日,二十四層,
RPPPMLRJOHLFFCA18CC,7,46.99,共有部分,鋼骨鋼筋混凝土造,98年10月7日,二十四層,
RPPPMLRJOHLFFCA18CC,7,57.63,共有部分,鋼骨鋼筋混凝土造,98年10月7日,二十四層,
RPXPMLRJOHLFFCA98CC,10,87.30,共有部分,鋼筋混凝土造,95年3月9日,八層,
RPXPMLRJOHLFFCA98CC,28,21.02,共有部分,鋼筋混凝土造,77年10月26日,十二層,
RPXPMLRJOHLFFCA98CC,10,23.32,住家用,鋼筋混凝土造,94年12月8日,十二層,
RPOQMLRJOHLFFCA18CC,17,272.36,工業用,鋼筋混凝土造,88年9月18日,七層,
RPPQMLRJOHLFFCA28CC,27,20.61,住家用,鋼筋混凝土造,78年1月19日,十層,
RPPQMLRJOHLFFCA28CC,27,5.77,共有部分,鋼筋混凝土造,78年1月19日,十層,
RPTQMLRJOHLFFCA68CC,8,26.18,住家用,鋼筋混凝土造,96年12月28日,七層,
RPTQMLRJOHLFFCA68CC,8,8.42,共有部分,鋼筋混凝土造,96年12月28日,七層,
RPTQMLRJOHLFFCA68CC,8,5.76,共有部分,鋼筋混凝土造,96年12月28日,七層,
RPOOMLRJOHLFFBA87CC,,58.48,,鋼筋混凝土造,,四層,
RPSNMLRJOHLFFEA48CC,8,173.28,住家用,鋼筋混凝土造,97年6月9日,十三層,
RPSNMLRJOHLFFEA48CC,8,45.63,共用部分,鋼筋混凝土造,97年6月9日,十三層,
RPSNMLRJOHLFFEA48CC,8,20.30,共用部分,鋼筋混凝土造,97年6月9日,十三層,
RPSNMLRJOHLFFEA48CC,8,47.44,共用部分,鋼筋混凝土造,97年6月9日,十三層,
RPQNMLRJOHLFFFA38CC,,90.14,,鋼筋混凝土造,,十二層,
RPQNMLRJOHLFFFA38CC,,15.24,共有部分,鋼筋混凝土造,,十二層,
RPUNMLRJOHLFFFA78CC,38,99.98,商業用,鋼筋混凝土造,67年8月24日,十四層,
RPUNMLRJOHLFFFA78CC,,1.85,共有部分,鋼筋混凝土造,,十四層,
RPUNMLRJOHLFFFA78CC,38,246.33,商業用,鋼筋混凝土造,67年8月24日,十四層,
